Order ID,Customer Name,Email,Phone,Address,City,State,Zip Code,Country,Product,Category,Quantity,Price per Unit,Total Price,Order Date
ORD-100383,Vanessa Franco,grodgers@delacruz-bailey.biz,(485)438-8131x9673,74379 Miller Points,Rodriguezberg,Hawaii,19899,Mauritania,Jeans,Clothing,4,454.66 USD,"1,818.64 USD",2025-03-22
ORD-100384,Michael Oliver,daniel79@gmail.com,963-844-5228,694 Douglas Flats Apt. 907,Morrisstad,South Carolina,43401,Cocos (Keeling) Islands,Comics,Books,5,391.67 USD,"1,958.35 USD",2025-01-05
ORD-100385,Robert Yates,walkercynthia@aguilar-fernandez.org,156-582-0827x65809,08392 Paula Pass Apt. 297,Castilloton,Missouri,72968,Panama,Air Purifier,Home,5,15.51 USD,77.55 USD,2025-04-18
ORD-100386,Randall Ross,wardjacob@hotmail.com,535.548.2082x14864,714 Nicole Mews Apt. 992,Lake Lauren,Arizona,62856,Belize,Blender,Home,1,246.91 USD,246.91 USD,2025-04-24
ORD-100387,Rebecca Melendez,washingtonsharon@yahoo.com,001-849-472-7594,97972 Tracy Junction,Markton,Kentucky,47688,Falkland Islands (Malvinas),Jacket,Clothing,1,116.93 USD,116.93 USD,2025-05-02
ORD-100388,Nancy Ramirez,harrisaustin@gmail.com,(619)825-5791,762 Strickland Ways,West Jon,New Jersey,13112,Saint Barthelemy,Shampoo,Beauty,5,143.02 USD,715.10 USD,2025-02-24
ORD-100389,Patricia Carter,ayoung@gmail.com,(052)324-4947x36214,99240 Amanda Villages Apt. 180,Hermanshire,Alabama,30283,Cape Verde,Jacket,Clothing,1,430.55 USD,430.55 USD,2025-05-12
ORD-100390,Craig Pacheco,mwest@mcgee.com,+1-202-908-9023x927,990 Deleon Ville Suite 185,Janiceview,Kansas,87945,Guadeloupe,Blender,Home,3,428.26 USD,"1,284.78 USD",2025-01-17
ORD-100391,Christopher Johnson,mario28@hotmail.com,081.881.1773x585,0354 Dana Ville,Wilsonport,New Jersey,94731,Niger,Biography,Books,4,52.42 USD,209.68 USD,2025-01-08
ORD-100392,Jacob Moore,jason82@hotmail.com,756.260.0778x583,82068 Williams Roads,Port Nicholasburgh,Utah,96666,Netherlands,Laptop,Electronics,2,420.84 USD,841.68 USD,2025-03-04
ORD-100393,Ashley Richards,wrightsamuel@brandt.com,322.471.7218x76492,5856 Richard Parkway,Haasbury,Colorado,32888,Central African Republic,Comics,Books,1,113.87 USD,113.87 USD,2025-03-21
ORD-100394,Danielle Jackson,nmoore@johnson.com,626-635-6184x85711,8069 Emily Neck,Swansonhaven,Wisconsin,38887,India,Air Purifier,Home,4,353.93 USD,"1,415.72 USD",2025-04-22
ORD-100395,Anna Lamb,sean61@hotmail.com,172.517.4677,31361 Lewis Ridge Apt. 889,Maddenport,Louisiana,93628,Kyrgyz Republic,Comics,Books,2,281.55 USD,563.10 USD,2025-02-14
ORD-100396,Christina Patterson,daniel75@castro.com,157-194-4600,785 Carlos Isle,West Sara,Massachusetts,9823,Grenada,Air Purifier,Home,1,291.00 USD,291.00 USD,2025-04-23
ORD-100397,Samantha Mejia,mike05@yahoo.com,648-130-2674x599,806 Jenkins Forges Apt. 889,South Juan,Texas,4574,Yemen,Shampoo,Beauty,1,389.39 USD,389.39 USD,2025-04-13
ORD-100398,Dawn Hernandez,phillipphillips@peterson.com,001-173-597-3966x774,2185 Gerald Isle,West Donna,Minnesota,97390,Ukraine,Sneakers,Clothing,1,377.66 USD,377.66 USD,2025-04-29
ORD-100399,Adrian Johnson,angela12@singleton.org,372136195,457 Neal Cliff,Petersonside,Nevada,13475,Puerto Rico,Perfume,Beauty,1,287.39 USD,287.39 USD,2025-02-25
ORD-100400,Lindsay Ortega,rayerin@yahoo.com,888.656.1390,78654 Walters Port,Harmonburgh,Rhode Island,62729,Equatorial Guinea,Biography,Books,1,350.47 USD,350.47 USD,2025-02-22
ORD-100401,Kelly Cabrera,freynolds@yahoo.com,001-075-521-8992x7085,490 Nancy Loop Apt. 524,New Maria,Tennessee,94696,Samoa,Biography,Books,1,492.39 USD,492.39 USD,2025-01-23
ORD-100402,Latoya Bell,ustrickland@fernandez.org,217.367.7367,872 Derrick Cliff,Lake Wendy,Washington,45292,Reunion,Perfume,Beauty,4,180.43 USD,721.72 USD,2025-01-27
ORD-100403,James Daniels,whoffman@cole-marsh.com,669-782-2017x698,442 Lee Center Suite 964,Rojasmouth,Nevada,57357,Botswana,Non-fiction,Books,3,112.94 USD,338.82 USD,2025-03-23
ORD-100404,Jennifer Brown,bettyarmstrong@durham-mcfarland.info,001-348-824-9293x685,77729 Matthew Keys Apt. 898,Payneberg,Rhode Island,19854,Netherlands,Smartwatch,Electronics,1,476.67 USD,476.67 USD,2025-05-07
ORD-100405,Justin Kim,hjennings@williams.com,379.114.1698x00987,03264 Robert Squares,West John,Nevada,9082,Malawi,Smartphone,Electronics,5,97.94 USD,489.70 USD,2025-04-10
ORD-100406,Brandon Henry,belinda60@woods.com,+1-789-393-6445x98184,7054 Jennifer Park,South Cristianmouth,Arizona,99114,Namibia,Blender,Home,5,495.42 USD,"2,477.10 USD",2025-01-18
ORD-100407,Randy Foley,bethmueller@yahoo.com,533.879.3209x153,4594 Kathleen Oval,Keithbury,Illinois,64308,Saint Kitts and Nevis,Shampoo,Beauty,3,133.15 USD,399.45 USD,2025-03-05
ORD-100408,Jessica Harrison,ramirezlinda@dudley-moreno.com,001-157-834-4563x2452,8863 Stewart Spur Apt. 331,Christinabury,New York,16187,Armenia,Vacuum Cleaner,Home,4,11.32 USD,45.28 USD,2025-02-27
ORD-100409,Kyle Smith,chadrichardson@james.com,346.524.8024x3812,115 Sandra Track,Rhondahaven,Tennessee,65557,Ukraine,Non-fiction,Books,2,64.90 USD,129.80 USD,2025-01-07
ORD-100410,Terry Oneill,karen99@hotmail.com,+1-596-173-8195x71613,44746 Matthew Parks Suite 504,Lake Dana,West Virginia,80594,Central African Republic,T-shirt,Clothing,2,364.72 USD,729.44 USD,2025-03-30
ORD-100411,Nancy Peterson,shawn37@yahoo.com,001-779-288-9814x5253,75854 Berry Island,Crawfordville,Maine,45575,Guernsey,Jeans,Clothing,3,228.55 USD,685.65 USD,2025-04-20
ORD-100412,Sara Rhodes,ryanortega@gmail.com,112.923.9094x503,72946 Pugh Trafficway Apt. 236,Josephburgh,Nebraska,27078,France,Headphones,Electronics,4,310.00 USD,"1,240.00 USD",2025-02-09
ORD-100413,Matthew Farrell,matthewvaughn@collier.biz,+1-028-925-2325,98750 Anthony Oval Suite 844,Amystad,Wisconsin,4419,Zambia,Comics,Books,5,46.91 USD,234.55 USD,2025-04-17
ORD-100414,Tyler Evans,kimperry@spears.com,+1-148-064-7215x25466,265 Martin Parkway Suite 198,North Theresa,South Carolina,35556,Oman,Vacuum Cleaner,Home,1,335.48 USD,335.48 USD,2025-01-22
ORD-100415,Laura Hubbard,alexacurtis@wilson-stewart.com,754.220.0258x794,2925 Mcneil Overpass Apt. 359,Martinezburgh,Michigan,4242,Mauritius,Smartphone,Electronics,5,98.71 USD,493.55 USD,2025-04-12
ORD-100416,Tiffany Williams,warrenbrian@gmail.com,+1-428-631-9256,39790 Patricia Falls,Williamsbury,Minnesota,87495,Rwanda,Sneakers,Clothing,1,270.63 USD,270.63 USD,2025-04-08
ORD-100417,Derek Hoffman,amanda66@yahoo.com,087.945.3932,91909 Angela Garden Apt. 956,Bryantfort,New Jersey,73106,Switzerland,Perfume,Beauty,5,122.98 USD,614.90 USD,2025-01-03
ORD-100418,Teresa Estes,arodriguez@gmail.com,+1-009-821-5271x20608,42191 Justin Ridge,Christopherborough,Georgia,9971,Pakistan,Vacuum Cleaner,Home,5,330.29 USD,"1,651.45 USD",2025-03-04
ORD-100419,Natalie Beck,qlynch@gmail.com,157-520-3971x5120,88112 Buchanan Corners,Triciachester,Iowa,11948,Slovakia (Slovak Republic),Microwave,Home,5,193.28 USD,966.40 USD,2025-03-17
ORD-100420,Rebecca Martin,timothyjones@yahoo.com,(434)922-3910x2028,9975 Catherine Mission Suite 907,Littleside,Kentucky,43574,Estonia,Microwave,Home,3,355.68 USD,"1,067.04 USD",2025-02-11
ORD-100421,Tanya Greer,mcdanieljohn@rosales.com,130-808-4521,60396 Allison Corners,Jessicaborough,Massachusetts,83525,Guadeloupe,Microwave,Home,4,358.71 USD,"1,434.84 USD",2025-05-02
ORD-100422,Jessica Thomas,andrew43@greene.com,(569)750-5242x274,52473 Stephen Turnpike,Fischermouth,Utah,11544,Suriname,Headphones,Electronics,2,97.38 USD,194.76 USD,2025-04-12
ORD-100423,Jose Adams,bradmoore@yahoo.com,920-375-5872x253,33126 Shannon Prairie,Johnsonport,Vermont,36327,Poland,Microwave,Home,3,202.86 USD,608.58 USD,2025-01-01
ORD-100424,Ronald Hernandez,daviladarryl@hotmail.com,(555)483-3641x9362,284 Dwayne Green Suite 634,Port Kyle,South Carolina,10436,Armenia,Microwave,Home,1,228.22 USD,228.22 USD,2025-02-13
ORD-100425,Troy Perez,crystaljones@rice.com,+1-027-345-2271,51459 Perkins Plaza Suite 881,North Joshuaport,Louisiana,28236,Uzbekistan,Microwave,Home,4,173.88 USD,695.52 USD,2025-03-09
ORD-100426,Kathleen Morse,guzmanleslie@diaz.com,942.281.4408,3054 Paige Meadows,East Brandonfurt,Hawaii,77397,Maldives,Perfume,Beauty,1,306.53 USD,306.53 USD,2025-04-24
ORD-100427,Debra Edwards,saradelgado@gmail.com,001-467-386-6987,114 Jennifer River,East Tracy,Alabama,37931,Tuvalu,Jeans,Clothing,1,489.42 USD,489.42 USD,2025-03-29
ORD-100428,Shannon Carr,davewhite@bradley-mcdonald.com,918.325.8706,53329 Melody Square,West Jacobburgh,Kansas,65746,San Marino,Biography,Books,5,119.30 USD,596.50 USD,2025-01-28
ORD-100429,Ashley Jones,houstonrachel@roberts.biz,5221138866,903 Michelle Avenue Apt. 435,Lindseyberg,Montana,57287,Qatar,Face Cream,Beauty,2,193.81 USD,387.62 USD,2025-04-03
ORD-100430,Jason Malone,ljackson@jones.com,001-066-943-2759x70148,360 Margaret Ville,Schmidtside,Michigan,18474,New Caledonia,Perfume,Beauty,1,184.65 USD,184.65 USD,2025-04-17
ORD-100431,Christopher Bell,davidwright@herring.com,095-819-3708,97874 Robert Fall,East Jameshaven,Oklahoma,20369,United Arab Emirates,Face Cream,Beauty,2,319.64 USD,639.28 USD,2025-02-25
ORD-100432,Nichole Wilson,lwilson@villegas-ferguson.com,028-231-3257x11492,94111 Jerry Extension Suite 400,South Bryanland,New Mexico,67821,Czech Republic,Blender,Home,4,304.35 USD,"1,217.40 USD",2025-04-17
ORD-100433,Morgan Ford,gonzalessusan@nguyen.com,+1-448-531-3336,78361 Gregory Turnpike,Wilcoxberg,Nevada,99090,Kazakhstan,T-shirt,Clothing,3,346.29 USD,"1,038.87 USD",2025-01-02
ORD-100434,Samantha Mclean,morrissteven@yahoo.com,620-578-0801x1416,068 Larson Way Apt. 957,New Justin,Iowa,71803,Tanzania,Lipstick,Beauty,1,147.81 USD,147.81 USD,2025-01-07
ORD-100435,David Hill,bakeroscar@tucker.com,+1-019-795-5102x245,848 Jeffrey Overpass,South Debbie,Washington,84820,Papua New Guinea,Smartphone,Electronics,5,279.58 USD,"1,397.90 USD",2025-01-31
ORD-100436,Sergio Day,shafferanthony@hotmail.com,385.313.8923x1015,5180 Atkinson Coves,Jerryhaven,Delaware,35990,Chile,Vacuum Cleaner,Home,2,159.69 USD,319.38 USD,2025-01-25
ORD-100437,Alison Taylor,benjaminbyrd@johnson.com,001-122-559-1947x4987,82045 Ferrell Views,North Robertmouth,North Dakota,92278,Liechtenstein,Laptop,Electronics,2,169.62 USD,339.24 USD,2025-02-25
ORD-100438,Tracy Nicholson,hromero@hotmail.com,(422)568-2598x741,17015 Frazier Ports,Theresaland,Hawaii,79528,Mayotte,Face Cream,Beauty,2,412.72 USD,825.44 USD,2025-03-14
ORD-100439,Peter Jones,bradley95@alvarez.com,+1-058-999-0575x4393,0321 Annette Crossing Apt. 847,North Randyborough,Kansas,31200,Cook Islands,Fiction,Books,4,456.77 USD,"1,827.08 USD",2025-02-04
ORD-100440,Dennis Arias,jodihudson@hotmail.com,+1-735-722-2843x1790,5542 Scott Mountains,West Angelaton,Nebraska,64468,Palestinian Territory,Non-fiction,Books,3,343.71 USD,"1,031.13 USD",2025-04-05
ORD-100441,Timothy Sandoval,hduncan@sandoval.net,015-755-2637,35635 Maria Drive,South Mackenziechester,Maryland,54228,Vietnam,Comics,Books,3,362.75 USD,"1,088.25 USD",2025-02-26
ORD-100442,Justin Turner,christinalindsey@gmail.com,001-254-008-9118,2330 Martin Mews Apt. 978,South Jesseberg,Oregon,69089,Sierra Leone,Smartphone,Electronics,4,75.23 USD,300.92 USD,2025-04-05
ORD-100443,Shannon Huynh,melissa90@hotmail.com,001-848-961-8318x78701,493 Pamela Road,Lake Meghan,New Jersey,5028,Isle of Man,Sneakers,Clothing,4,295.65 USD,"1,182.60 USD",2025-01-14
ORD-100444,Vanessa Johnson,yramirez@yahoo.com,+1-084-003-9301,0222 Rubio Skyway Suite 144,North Huntermouth,Michigan,80400,French Guiana,T-shirt,Clothing,2,10.37 USD,20.74 USD,2025-01-16
ORD-100445,Angel Vance,browngeorge@morris-johnson.com,778-463-6997x888,0316 Cervantes Lane Apt. 513,Stephenburgh,Connecticut,61035,Argentina,Smartwatch,Electronics,2,369.24 USD,738.48 USD,2025-03-06
ORD-100446,Sylvia Kelley,manueltaylor@henderson-butler.net,881-642-2948,96489 Martin Harbor Apt. 580,Port Jamesburgh,Ohio,50069,Kazakhstan,T-shirt,Clothing,5,318.16 USD,"1,590.80 USD",2025-01-12
ORD-100447,Ian Smith,dcurtis@yahoo.com,565-898-7592x810,14897 James Junction Apt. 019,West Kim,Iowa,28207,Tajikistan,Shampoo,Beauty,2,201.17 USD,402.34 USD,2025-02-26
ORD-100448,Tracy Preston,nicholas96@crane.biz,+1-816-892-8366x9168,233 Juarez Ferry Apt. 489,North Angela,Texas,31363,Czech Republic,Jacket,Clothing,4,397.64 USD,"1,590.56 USD",2025-01-08
ORD-100449,Michelle Vargas,thomasjohnson@sandoval.info,034-771-8425,382 Christopher Loop,Nealberg,Louisiana,56944,Sudan,Fiction,Books,2,448.78 USD,897.56 USD,2025-05-12
ORD-100450,Brian Carter,fstrickland@gmail.com,(655)383-7728x84545,857 Nancy Union Suite 859,Bankstown,Oklahoma,30390,Cameroon,Microwave,Home,1,488.11 USD,488.11 USD,2025-04-16
ORD-100451,Kelly Burgess,qponce@mitchell-myers.net,+1-519-597-6150x884,844 Brittany Pines Apt. 969,New Julianburgh,Mississippi,62651,San Marino,Lipstick,Beauty,4,254.93 USD,"1,019.72 USD",2025-01-08
ORD-100452,Christopher Shelton,thomasjacqueline@gmail.com,242-305-7797x259,0123 Casey Cove,Kaylamouth,Iowa,12638,Paraguay,Jacket,Clothing,1,230.09 USD,230.09 USD,2025-05-07
ORD-100453,David Williams,derrick80@gmail.com,+1-688-434-3798,48208 Bradley Station Suite 159,South Douglas,New Hampshire,21192,Madagascar,Sneakers,Clothing,2,151.18 USD,302.36 USD,2025-04-07
ORD-100454,Corey Mendez,marymendoza@allen.biz,(156)415-4878x12853,32008 Miranda Rapids,Lake Mark,California,27694,Lithuania,Face Cream,Beauty,3,416.93 USD,"1,250.79 USD",2025-03-13
ORD-100455,Thomas Duarte,heatherallen@gmail.com,+1-863-459-0238x24371,95322 Martinez Cliffs Suite 796,Lake Madeline,Pennsylvania,55581,Palestinian Territory,Air Purifier,Home,4,166.06 USD,664.24 USD,2025-02-14
ORD-100456,Steven Johnson,johngonzalez@schneider.biz,725.175.0453x0117,664 Cook Pass,Kathyview,Rhode Island,29285,Tunisia,Headphones,Electronics,4,149.69 USD,598.76 USD,2025-05-06
ORD-100457,John Romero,kayla28@gmail.com,(661)335-0899x065,015 Laura Knoll,Aliciatown,Nebraska,68637,Sudan,Headphones,Electronics,5,154.25 USD,771.25 USD,2025-03-03
ORD-100458,Jimmy Burgess,nathanrussell@taylor.com,409-330-1081,37845 Ramirez Falls,Brandonville,North Dakota,46642,Russian Federation,Headphones,Electronics,1,81.81 USD,81.81 USD,2025-03-04
ORD-100459,Steven Shelton,osharp@gmail.com,(636)173-0493x58155,258 Nguyen Glen,Joshuaberg,Kentucky,68852,Tanzania,Jacket,Clothing,4,352.26 USD,"1,409.04 USD",2025-04-06
ORD-100460,Melanie Bryant,mauricespencer@walker-mcfarland.biz,(505)213-6467x8941,756 Tina Spurs,Lake Amanda,Arkansas,14850,Bolivia,Laptop,Electronics,3,31.45 USD,94.35 USD,2025-04-13
ORD-100461,Alexander Kerr,wujames@peterson-kent.com,(273)481-7853,921 Sanders Port Apt. 906,Rosschester,West Virginia,15260,Saint Kitts and Nevis,Face Cream,Beauty,2,37.42 USD,74.84 USD,2025-02-24
ORD-100462,Dr. Tyler Mcmahon MD,lmyers@yahoo.com,7030917613,42914 Joyce Spur,West Lisaville,Tennessee,84778,Saint Vincent and the Grenadines,Smartwatch,Electronics,4,482.52 USD,"1,930.08 USD",2025-04-21
ORD-100463,Allison Reed,william85@yahoo.com,(106)829-6293,4522 Ramirez Roads Apt. 272,Fernandeztown,Pennsylvania,26148,Comoros,Perfume,Beauty,4,207.38 USD,829.52 USD,2025-03-05
ORD-100464,Chad Taylor,uzavala@gmail.com,(543)739-1594x4193,88346 Pope Cliff Suite 008,Laurenburgh,Nevada,11141,Cook Islands,Vacuum Cleaner,Home,4,300.71 USD,"1,202.84 USD",2025-01-23
ORD-100465,Evan Smith,ymiller@yahoo.com,001-102-867-3002x4317,171 Wilson Ways Apt. 406,Latashafort,Colorado,78939,Croatia,Lipstick,Beauty,2,470.67 USD,941.34 USD,2025-04-25
ORD-100466,Kirsten Lane,vthompson@thomas.org,665-037-0593x63906,148 Cole Ridges Apt. 495,North Aaron,Washington,94083,Oman,Laptop,Electronics,5,128.45 USD,642.25 USD,2025-03-01
ORD-100467,Crystal Craig,robertmoss@taylor.com,001-810-067-2005x8009,83299 Lee Creek Suite 986,Thomaston,Illinois,71632,Cyprus,Lipstick,Beauty,5,215.06 USD,"1,075.30 USD",2025-04-17
ORD-100468,Jessica Ewing,downssamantha@gutierrez-olson.info,272-930-2450,23842 Solis Camp,Lake Michaelmouth,Hawaii,53205,Congo,Headphones,Electronics,2,341.37 USD,682.74 USD,2025-04-11
ORD-100469,Mary Taylor,amy01@yahoo.com,001-690-341-2504x2232,2366 Patricia Dam,Andreashire,Oklahoma,47833,Pakistan,Air Purifier,Home,1,393.96 USD,393.96 USD,2025-02-04
ORD-100470,Jennifer Hudson,anna23@smith-anderson.com,(935)221-6461,09571 Lindsay Street Apt. 209,Katrinaport,Indiana,20759,Vietnam,Non-fiction,Books,4,474.09 USD,"1,896.36 USD",2025-02-19
ORD-100471,Pamela Gutierrez,roy55@yahoo.com,(822)985-7813,513 Reed Crossing,West Pamelaburgh,North Dakota,12706,Dominican Republic,Fiction,Books,4,30.51 USD,122.04 USD,2025-03-12
ORD-100472,Mary Fields,edwardflores@yahoo.com,391.009.3857,1841 Jennifer Plaza,Evansport,Idaho,78254,Jordan,Smartphone,Electronics,5,380.08 USD,"1,900.40 USD",2025-01-19
ORD-100473,Tony Anderson,christy39@pratt-mercer.com,(883)695-4930x49095,91109 Wheeler Inlet Suite 800,East Stephen,California,59284,Wallis and Futuna,Face Cream,Beauty,4,101.95 USD,407.80 USD,2025-04-12
ORD-100474,Jeffrey Evans,hannahriggs@gmail.com,156-961-5230,41573 Alan Row Suite 738,Lake Antoniochester,Wisconsin,65110,Iceland,Headphones,Electronics,3,353.87 USD,"1,061.61 USD",2025-02-11
ORD-100475,Luis Fischer,steven90@sanchez-newman.com,(771)029-7197,985 Richard Motorway Apt. 297,Lake Marcusport,Delaware,61379,Suriname,Fiction,Books,1,141.74 USD,141.74 USD,2025-03-27
ORD-100476,Lindsey Holloway,eboone@gmail.com,+1-338-609-2611x9179,8352 Lynn Mountains,Danielmouth,Arizona,31817,Liechtenstein,Sneakers,Clothing,2,417.38 USD,834.76 USD,2025-05-06
ORD-100477,Bethany Leonard,brooksmaria@hudson-little.com,(448)582-4776,9977 Carla Viaduct Suite 065,Hannahborough,Mississippi,25138,Central African Republic,Jeans,Clothing,3,187.81 USD,563.43 USD,2025-04-04
ORD-100478,George Cunningham,williamsmichelle@yahoo.com,+1-457-394-3483x7956,0581 Thomas Via Apt. 260,East Kaitlyn,Iowa,95423,Palau,Sneakers,Clothing,4,154.42 USD,617.68 USD,2025-01-21
ORD-100479,Emily Crawford,christy17@wilson.com,559.215.4319x7544,724 Michael Island Apt. 802,Jonesville,Virginia,95191,Thailand,Lipstick,Beauty,4,88.42 USD,353.68 USD,2025-02-22
ORD-100480,Carlos Greene,tmontes@rowe-james.info,062-825-6794,8315 Stephanie Crescent,Audreyville,Massachusetts,22763,Norfolk Island,Smartphone,Electronics,2,409.06 USD,818.12 USD,2025-02-27
ORD-100481,Jennifer Reyes,nicole20@williams-nguyen.com,(799)586-6857,025 Simmons Springs Suite 819,Lake Brookestad,Massachusetts,46464,Tokelau,Perfume,Beauty,2,154.63 USD,309.26 USD,2025-05-03
ORD-100482,Amanda Allen,bonillajonathan@gmail.com,(078)872-9715x3250,1453 Ryan Mission,Michaelton,New Mexico,28364,Fiji,Blender,Home,4,424.89 USD,"1,699.56 USD",2025-01-31
ORD-100483,Jason Parker,nicholasfrank@gmail.com,001-749-591-2117x24716,850 Janice Glens,Blackchester,Wisconsin,16078,Suriname,Shampoo,Beauty,5,20.52 USD,102.60 USD,2025-05-11
ORD-100484,Michael Morton,bakeroscar@murphy.com,491-660-5965,526 John Extension Suite 673,South Daniel,South Dakota,76683,Japan,Jeans,Clothing,1,350.12 USD,350.12 USD,2025-01-25
ORD-100485,Kevin Sosa,yschmidt@reed.com,001-338-160-8769,374 Abigail Estate,Allenfort,Alabama,39672,Montserrat,Microwave,Home,1,239.98 USD,239.98 USD,2025-02-17
ORD-100486,Gregory Kent,blong@hotmail.com,084.614.9777x985,00023 Justin Tunnel,North Robert,Texas,33652,Greece,Face Cream,Beauty,1,478.16 USD,478.16 USD,2025-03-24
ORD-100487,Ronald Wilson,qodonnell@thomas.net,(799)058-3721,5217 Maria Coves Apt. 426,West Ryan,Massachusetts,50511,Jamaica,Shampoo,Beauty,3,254.38 USD,763.14 USD,2025-01-18
ORD-100488,Robert Mccarthy,brookeallen@castro-fritz.com,(324)156-9761x5191,579 Schmidt Knoll Apt. 772,Chadmouth,Wyoming,25313,Australia,Fiction,Books,3,179.28 USD,537.84 USD,2025-02-17
ORD-100489,Laura Bennett,danielcooper@cole.biz,+1-656-484-3742,88614 Gardner Viaduct,South Curtis,Vermont,25825,Cuba,Headphones,Electronics,2,216.76 USD,433.52 USD,2025-03-30
ORD-100490,Carolyn Kane,sdaniels@hotmail.com,294-405-5862x7427,663 Bailey Row,North Tim,New Hampshire,96335,Greenland,Biography,Books,5,203.99 USD,"1,019.95 USD",2025-01-12
ORD-100491,Emily Arellano,karenjensen@yahoo.com,001-640-264-3170,82871 Brian View Apt. 630,Kimburgh,Texas,41578,Ukraine,Jeans,Clothing,4,110.97 USD,443.88 USD,2025-02-28
ORD-100492,Julie West,youngrhonda@frazier.org,+1-733-163-1555x64501,164 Jason Cliffs Suite 876,East Daniel,Rhode Island,26358,Macedonia,Blender,Home,3,120.02 USD,360.06 USD,2025-03-15
ORD-100493,Karen Byrd,normanjoanna@davis-nielsen.com,2275089825,96788 Smith Walk Apt. 965,Shelbyton,North Carolina,50959,Uzbekistan,Perfume,Beauty,4,313.71 USD,"1,254.84 USD",2025-01-14
ORD-100494,Theresa Phillips,jillrush@knight-garrison.info,+1-871-895-9130x511,253 Christopher Meadows Suite 949,Jessetown,California,98947,Peru,Air Purifier,Home,1,79.62 USD,79.62 USD,2025-02-02
ORD-100495,Bill Adams,vanessagarcia@maldonado.com,440.111.5453x150,78802 Antonio Mill Suite 759,Loganbury,Vermont,4255,Monaco,Blender,Home,5,421.60 USD,"2,108.00 USD",2025-04-08
ORD-100496,Patrick Garcia,taylorlisa@vega-reese.com,(565)650-5772x0388,5674 Erika Underpass Suite 184,Jameston,New York,3089,Guyana,Comics,Books,3,109.91 USD,329.73 USD,2025-05-05
ORD-100497,Stephen Garza,pdavis@nash.biz,525-769-1445x7702,7788 Jose Row,Zacharyfurt,Wyoming,71396,Morocco,Air Purifier,Home,1,255.43 USD,255.43 USD,2025-03-16
ORD-100498,Chelsey Clements,smithtony@nunez.com,001-116-656-5054,6464 Rachel Common,Randyland,Michigan,69235,New Zealand,Smartphone,Electronics,1,186.32 USD,186.32 USD,2025-04-07
ORD-100499,Susan Flores,david33@hotmail.com,(190)824-6096x325,10997 Matthew Canyon,Garciaton,Michigan,6562,Tunisia,Headphones,Electronics,5,375.40 USD,"1,877.00 USD",2025-03-06
ORD-100500,Abigail Hull,rharmon@gmail.com,379-734-0172,42057 Jonathan Roads,Alvarezview,North Dakota,93171,Uganda,Headphones,Electronics,1,78.01 USD,78.01 USD,2025-04-16
